AdID,CategoryID,Price
7037,60,352.0
13180,34,7770.0
10349,22,9192.0
4917,18,2299.0
9656,60,525.0
12979,52,546.0
9748,60,1399.0
16518,22,890.0
2356,52,1056.0
4820,34,3930.0
13839,47,49.5
11971,38,5840.0
17143,50,9270.0
8082,34,4990.0
2677,34,6720.0
17161,2,24990.0
15056,22,1699.0
4018,27,35990.0
3469,50,35.0
3475,38,3570.0
12663,22,2999.0
3511,47,7790.0
5449,34,3390.0
5623,34,5800.0
4319,34,1750.0
12559,41,650.0
10002,52,311.0
10558,38,2200.0
10562,34,3090.0
5541,52,473.0
5079,22,1399.0
2968,26,7690.0
16286,26,7310.0
10705,52,306.0
8674,34,1.0
11904,53,7965.0
9902,4,29600.0
7032,22,5752.0
9974,22,2124.0
1597,34,2800.0
10087,27,9245.0
12285,22,315.0
2359,22,3679.0
10688,47,512.5
4377,9,1350.0
5649,52,366.0
3843,13,2590.0
16802,50,865.0
345,41,17990.0
4052,38,11500.0
15702,50,1421.0
17253,3,359.0
13918,41,19368.0
12684,41,1290.0
3522,34,890.0
796,26,56190.0
15384,34,12500.0
5444,50,5190.0
203,47,1290.0
4734,34,6090.0
2897,25,5898.0
11657,50,69000.0
15817,38,5600.0
12283,22,3490.0
9090,50,3080.0
7188,51,11112.0
14859,26,23000.0
492,47,3200.0
7862,38,3400.0
1508,60,388.0
3897,60,1703.0
1476,27,17990.0
6356,11,21590.0
1186,27,18990.0
10461,60,1699.0
6121,34,7740.0
542,60,853.0
15795,50,110.0
13930,13,990.0
16303,41,2990.0
10915,50,6490.0
11588,11,35690.0
1618,38,5700.0
4063,27,790.0
8508,22,1699.0
13468,34,0.0
14132,26,32300.0
16703,50,7790.0
11266,47,2550.0
13244,29,1190.0
1766,60,1159.0
3399,60,1799.0
16895,60,1047.0
2904,34,4790.0
11284,25,22990.0
4016,4,27870.0
4818,38,8990.0
6310,22,3999.0
6996,25,3200.0
13425,5,450.0
6697,60,781.0
12434,22,2690.0
9518,41,1490.0
5052,60,2241.0
12302,34,12860.0
2248,38,7990.0
13031,60,620.0
16566,50,25021.0
13451,34,4470.0
4878,26,1190.0
17193,27,48849.0
11347,22,2499.0
15968,50,1089.0
14666,44,8990.0
11244,25,2950.0
10447,34,9820.0
2649,9,1200.0
10427,50,906.0
16663,26,5090.0
14349,34,3860.0
2026,27,900.0
9845,26,49990.0
7248,22,5990.0
12756,36,19990.0
3982,34,1890.0
14247,34,6770.0
7853,34,9820.0
7898,34,10000.0
9037,26,14289.0
4100,47,300.0
8298,22,3679.0
1988,41,890.0
1191,25,29590.0
3882,16,5690.0
8848,22,3790.0
10139,60,398.0
5476,27,36659.0
1763,47,986.0
6256,11,23240.0
7819,13,12990.0
3562,52,342.0
4188,22,2699.0
17091,60,919.0
3807,60,1499.0
3726,9,1290.0
6554,50,18700.0
9827,38,20300.0
6020,41,4000.0
13815,38,3000.0
12407,51,10397.0
12300,34,2690.0
14162,34,12000.0
3518,34,3540.0
9333,38,13420.0
5268,38,3190.0
7168,34,1590.0
6907,60,4749.0
10015,38,1490.0
14698,34,11100.0
6556,38,4500.0
1823,29,3250.0
7293,60,2139.0
1113,38,8500.0
5135,60,879.0
8432,22,1839.0
8763,50,5090.0
11250,22,2899.0
3975,2,30531.0
6702,27,5990.0
280,22,1090.0
15029,41,690.0
4819,34,12000.0
2604,38,12000.0
7076,60,4799.0
7269,27,13499.0
6694,22,22880.0
4276,38,85000.0
2498,47,3390.0
16688,22,3599.0
12737,22,2392.0
11372,27,1600.0
17169,47,830.0
13014,50,477.0
6600,37,12000.0
4801,38,12990.0
11858,2,37990.0
9980,34,3390.0
12991,34,1.0
14272,38,3020.0
3655,2,45400.0
5341,38,2843.0
1726,5,2673.0
8948,60,599.0
7029,34,4000.0
9217,41,4490.0
9868,60,976.0
7344,60,1099.0
14350,34,6970.0
14344,47,719.0
6631,60,799.0
14617,44,2990.0
16024,60,463.0
1629,34,3420.0
15723,34,4000.0
12535,60,1002.0
2754,47,8512.0
15711,34,6850.0
8038,13,26399.0
2349,41,31990.0
3912,41,990.0
15507,27,6600.0
12802,22,3099.0
5948,5,4352.0
12910,60,721.0
12400,41,13100.0
7636,60,2092.0
1812,26,84519.0
2146,34,15900.0
4781,38,22300.0
3970,60,1327.0
12851,38,17090.0
13873,22,2249.0
3249,51,1782.0
2890,9,1790.0
11332,34,5560.0
17264,11,12900.0
6861,13,12990.0
11362,60,1399.0
4481,22,38300.0
9565,34,2626.0
9365,38,17800.0
7102,34,4290.0
7001,27,28690.0
16891,50,457.0
6528,34,4720.0
4062,26,790.0
15462,34,6810.0
8937,41,15990.0
16798,47,890.0
13737,34,2300.0
3230,34,4635.0
16707,41,18990.0
1172,50,7650.0
3222,47,400.0
17021,57,94.0
3050,50,3990.0
4752,60,2935.0
12424,26,15900.0
9820,41,890.0
9366,4,13790.0
11807,46,3005.0
1354,27,2490.0
9998,22,2399.0
13128,34,4580.0
6772,41,490.0
12541,27,8800.0
5410,41,1641.0
370,38,17900.0
10572,34,1601.0
10251,60,1190.0
4439,25,3990.0
7341,50,7539.0
8598,41,990.0
14803,50,1500.0
4486,25,8990.0
4070,16,499.0
8793,34,5000.0
14254,50,2625.0
2503,22,3320.0
13824,38,10670.0
10322,60,934.0
10876,34,9476.0
16872,34,4470.0
14336,22,2249.0
4093,57,62.0
10772,34,2050.0
3130,60,5052.0
826,60,1039.0
736,22,1039.0
11490,22,899.0
4382,60,4119.0
9507,38,95000.0
7146,38,16250.0
636,60,320.0
8546,22,29990.0
4028,60,1679.0
273,4,29600.0
6010,34,1.0
8052,22,5699.0
12610,60,359.0
14660,47,18490.0
2763,50,1749.0
9968,51,10290.0
8127,60,1099.0
8990,27,75000.0
1627,34,75000.0
8961,57,287.0
2756,41,390.0
7776,34,5870.0
16542,34,10590.0
9251,22,2399.0
8468,34,21500.0
13186,22,2799.0
6586,11,8990.0
11477,34,2500.0
9633,47,990.0
15605,27,38260.0
4275,34,3350.0
8697,52,746.0
16070,26,3428.0
15421,60,837.0
7601,38,3190.0
3268,22,1749.0
8539,34,1490.0
779,34,12810.0
9528,38,7928.0
12596,57,159.0
9747,22,4399.0
7890,11,6580.0
6922,38,2090.0
1131,11,9290.0
9288,22,1799.0
549,26,15650.0
10082,22,1490.0
15298,38,4390.0
7042,38,8820.0
5937,60,1119.0
16799,53,6200.0
3459,52,350.0
15579,47,1790.0
6079,34,12700.0
15231,22,999.0
13572,34,1326.0
15793,57,53.0
1595,11,6700.0
14996,26,6490.0
13520,34,1190.0
15509,50,17.0
10948,50,25800.0
11384,57,399.0
8357,60,4149.0
13554,60,5299.0
12878,34,4570.0
3037,34,1.0
11777,50,3595.0
16972,38,47300.0
1283,22,1899.0
4402,22,5832.0
9945,13,1299.0
6218,22,20880.0
15387,41,16490.0
4807,38,69.0
12943,50,320.0
14313,38,10750.0
3653,34,3880.0
4401,38,10200.0
357,38,85000.0
12061,11,24000.0
14459,53,64311.0
232,41,5999.0
7462,34,475.0
10894,38,3500.0
5417,11,38490.0
7366,22,3490.0
16311,50,6890.0
11503,38,16350.0
2586,27,1990.0
13033,60,999.0
4789,29,1290.0
624,34,67600.0
5797,50,2126.0
11302,26,122990.0
8621,4,13090.0
9585,50,639.0
2937,34,3500.0
7371,38,5406.0
7064,50,8067.0
2550,38,6850.0
8103,34,8500.0
8685,47,2696.0
4528,50,5944.0
552,34,1.0
14892,57,226.0
8403,44,4490.0
15554,27,50490.0
2598,34,17500.0
4072,22,15790.0
16851,60,1852.0
9769,38,5840.0
3784,53,48000.0
3553,60,889.0
5801,41,799.0
3992,27,9800.0
11669,34,11385.0
9691,38,1900.0
8254,34,4880.0
10026,27,7970.0
5612,50,430.0
13466,22,1199.0
13218,27,61490.0
8733,34,4460.0
5843,34,1500.0
11410,16,7979.0
7726,38,6050.0
12175,27,89000.0
16010,11,420000.0
12766,22,2999.0
5788,38,13660.0
5810,38,6300.0
14567,44,24990.0
12154,22,3499.0
14594,27,13890.0
13947,34,46000.0
15778,34,5990.0
2784,34,5950.0
15443,29,2927.0
13785,22,2949.0
16358,38,2580.0
7284,34,315.0
15676,47,16090.0
13894,47,36309.0
9922,22,1399.0
4926,60,5399.0
6961,26,4219.0
858,60,1399.0
7427,38,18054.0
10077,27,8299.0
7257,50,4860.0
13914,4,29590.0
13887,38,18000.0
7800,50,17253.0
1567,29,990.0
12808,38,6990.0
14727,22,1600.0
3169,52,409.0
13221,38,4200.0
9114,60,919.0
7311,34,35000.0
10058,27,5689.0
17269,34,1099.0
2879,34,7490.0
11833,22,3449.0
7586,47,13951.0
10909,5,470.0
7765,34,1.0
1086,47,17890.0
1204,34,6550.0
5850,22,1500.0
15601,9,1590.0
1064,60,1049.0
8184,52,1027.0
10745,38,12880.0
10775,60,444.0
13142,38,8910.0
6297,34,1123.0
11613,41,2990.0
314,34,6810.0
11498,26,28999.0
17291,60,775.0
3781,41,1190.0
9498,38,1844.0
16113,47,490.0
8316,16,6900.0
4157,38,6800.0
15972,38,8750.0
7595,57,1149.0
1231,34,3925.0
5134,52,306.0
9340,26,6605.0
11914,5,10970.0
5717,47,2080.0
4790,25,23599.0
9338,47,14690.0
7763,38,2825.0
7397,34,1.0
7569,22,5149.0
474,22,999.0
13015,22,5800.0
6288,41,19990.0
5950,4,13390.0
5039,50,480.0
11639,38,2640.0
13184,38,7425.0
11723,44,1990.0
15947,52,619.0
10535,22,2790.0
4792,52,323.0
11681,38,3473.0
10291,27,850.0
10826,34,3900.0
1587,34,3290.0
7487,22,3159.0
6300,29,71990.0
6559,41,650.0
1526,60,4715.0
3275,34,3940.0
14837,13,3490.0
16385,47,4990.0
6502,34,4890.0
4119,11,17100.0
8592,5,840.0
9883,47,380.0
7189,60,439.0
12875,50,3455.0
6983,38,3350.0
4725,57,231.0
4290,29,4890.0
6204,11,17870.0
16847,27,5000.0
7224,60,469.0
12704,22,21500.0
14637,34,3480.0
13886,34,35500.0
10284,47,2878.0
12319,22,722.0
15788,50,10869.0
15706,38,14900.0
16015,41,29990.0
9561,27,1400.0
10216,13,7719.0
2739,27,4990.0
5484,34,9850.0
16356,22,1599.0
11206,50,10441.0
6823,34,4490.0
3255,38,700.0
6755,34,0.0
5724,34,7780.0
9638,57,220.0
6464,38,5870.0
11138,41,41500.0
15146,50,7291.0
6605,27,12990.0
11596,60,976.0
583,38,959.0
3079,22,989.0
65,4,53119.5
1282,41,1190.0
13634,57,1600.0
11948,13,2990.0
11753,41,6490.0
7390,27,7420.0
6762,13,20229.0
7470,22,7140.0
14357,34,3980.0
2530,67,1100000.0
15874,29,3710.0
13299,57,33.0
118,38,1786.0
12608,22,1679.0
14030,22,2499.0
3987,2,19990.0
13225,22,5592.0
15487,53,43700.0
12904,41,14990.0
5019,22,6299.0
2475,22,2039.0
9975,34,9700.0
7718,41,50.0
5567,5,1060.0
715,29,489.0
1971,26,37000.0
2866,50,2890.0
3124,44,4990.0
6136,60,1347.0
8578,38,19380.0
15461,34,2095.0
4594,4,13745.0
16499,50,3035.0
3718,34,8880.0
2301,22,1919.0
16268,60,1189.0
12234,50,11290.0
16451,34,4390.0
8191,22,4950.0
4435,34,3450.0
12690,47,1632.0
16819,60,436.0
8884,47,650.0
8850,60,1606.0
5440,60,3119.0
8283,60,623.0
10189,11,10690.0
13246,60,1778.0
1308,53,15900.0
5448,5,1341.0
16505,34,623.0
15445,60,999.0
15894,51,1885.0
16761,22,1949.0
13649,34,6770.0
13241,60,509.0
10886,22,3649.0
3458,34,5810.0
10920,41,160.0
13113,22,3490.0
3887,34,3850.0
3320,27,6840.0
2493,22,1100.0
3961,34,60000.0
4057,60,2199.0
17226,34,1390.0
11659,38,37111.0
3238,22,1949.0
13011,60,879.0
8049,38,990.0
7283,27,12990.0
1547,29,3775.0
13644,34,1.0
1830,38,9000.0
14539,38,4950.0
6958,22,3800.0
3451,29,1124.0
15881,34,3960.0
2941,26,4751.0
10346,44,10990.0
14069,4,11290.0
8858,34,3400.0
2453,22,2112.0
6761,60,409.0
11582,29,850.0
3334,22,2249.0
7739,22,990.0
2273,13,2190.0
9003,60,1284.0
15003,60,879.0
13665,22,1490.0
13436,50,1090.0
1938,38,7400.0
15913,27,4790.0
10381,38,3340.0
8823,25,21290.0
11055,27,23990.0
17507,34,3810.0
11323,52,799.0
17478,34,15000.0
6704,27,13600.0
14711,60,1599.0
9326,52,1013.0
9319,34,12000.0
3071,34,8810.0
16813,22,3000.0
661,27,19990.0
1215,52,422.0
10863,34,11438.0
1108,38,11800.0
7876,60,5052.0
15147,38,16700.0
14706,34,1700.0
3622,50,1372.0
5629,22,1954.0
9645,41,690.0
17092,57,101.0
6210,16,21590.0
11472,22,399.0
16567,26,9990.0
11787,34,4000.0
17263,47,15590.0
13940,50,43890.0
2962,50,119.0
12689,38,990.0
13310,16,16199.0
1161,11,13590.0
6267,41,990.0
7957,60,799.0
14177,22,3349.0
10601,50,10800.0
2376,27,12990.0
8647,50,2390.0
13433,27,750.0
7119,25,1800.0
17009,34,4000.0
17088,47,1990.0
13384,50,244.0
14756,9,390.0
5183,50,33571.0
4673,34,3850.0
13050,53,44765.5
12980,41,16990.0
4907,53,25600.0
9470,22,744.0
17352,38,5100.0
8730,27,6990.0
6864,22,189.0
7961,34,7000.0
8090,34,33000.0
11252,41,590.0
17224,29,950.0
15297,60,951.0
3265,52,753.0
7622,34,7880.0
10616,60,436.0
3185,16,11628.0
15508,38,8859.0
3194,60,1559.0
16593,52,1000.0
10167,26,900.0
15122,22,6290.0
906,34,1.0
4051,52,892.0
12823,34,3820.0
3027,50,3980.0
16938,22,15490.0
6335,22,2799.0
7250,60,1009.0
4829,34,8450.0
4066,36,69990.0
16225,34,3910.0
4084,41,875.0
5345,60,819.0
2253,60,1099.0
11889,50,5531.0
15105,34,8500.0
10977,22,889.0
11694,34,14000.0
12905,26,19779.0
764,34,4440.0
15189,22,4999.0
4362,34,8890.0
1399,34,65330.0
12885,38,6796.0
11428,38,5279.0
393,41,1390.0
7511,22,3290.0
4217,34,3003.0
2972,22,829.0
10727,34,6500.0
12923,22,1599.0
3663,34,4810.0
16970,60,1099.0
2113,38,15890.0
8602,41,750.0
3838,60,990.0
3004,34,2890.0
17023,34,3480.0
12532,26,2349.0
148,22,4900.0
3385,27,3200.0
17102,26,35881.0
7448,34,5000.0
8187,22,1104.0
1123,22,6700.0
6798,38,13490.0
14999,38,11850.0
14771,60,1259.0
2114,34,3690.0
1057,29,1250.0
4555,41,390.0
3816,60,484.0
727,38,52178.0
2121,34,7560.0
440,27,13790.0
8807,22,3499.0
12247,38,11590.0
16074,34,1590.0
793,60,1399.0
3719,60,1399.0
7994,22,5362.0
3567,41,5990.0
4130,34,51490.0
2422,34,6490.0
537,34,112000.0
15935,34,5440.0
154,22,1299.0
16825,60,1649.0
10211,22,2974.0
209,50,8180.0
6455,46,1073.0
16077,38,4790.0
13764,50,8600.0
3766,37,18000.0
4171,60,1919.0
597,34,4800.0
431,26,1990.0
13158,47,4942.0
5777,41,2990.0
6327,22,2249.0
13149,34,9760.0
10545,11,6590.0
13456,4,15990.0
4998,13,11990.0
10499,53,16000.0
13234,22,1499.0
5693,22,2390.0
14433,5,2061.0
14274,34,21400.0
8326,27,900.0
16665,47,7500.0
1324,44,1490.0
12633,60,1099.0
10931,52,8260.0
2775,22,1790.0
17220,41,15990.0
1475,50,3690.0
5982,27,29599.0
6877,22,1399.0
17482,26,1189.0
4628,38,25990.0
11961,60,801.0
17344,41,1734.0
2673,22,2889.0
15752,2,22990.0
15567,22,1699.0
9471,38,15450.0
12341,41,2390.0
6067,50,379.0
5645,60,1799.0
1636,38,4350.0
17453,22,9149.0
10174,38,3050.0
15843,44,1690.0
15465,47,2790.0
2006,34,165000.0
1235,22,2319.0
10612,34,1.0
3753,60,903.0
6748,60,773.0
12277,60,2204.0
9088,38,5400.0
10372,4,9700.0
16439,41,59990.0
17500,38,5850.0
11821,27,20990.0
1506,34,4570.0
484,11,69900.0
8984,50,4790.0
13040,41,14490.0
775,38,3360.0
10354,38,11060.0
13224,34,2890.0
6244,38,4307.0
13248,34,2690.0
13413,60,3899.0
10369,38,12990.0
16936,34,2500.0
10952,60,1885.0
16061,47,1540.0
3429,47,7506.0
4927,34,0.0
142,34,1000.0
4074,60,2749.0
12450,34,30629.0
12769,50,39805.0
5492,26,37000.0
13308,22,1799.0
8445,47,2956.0
6187,38,4950.0
11298,60,3119.0
16645,34,3830.0
14562,22,11990.0
3619,5,999.0
16319,47,605.0
14857,22,8490.0
13917,22,9192.0
14032,27,5800.0
1288,60,719.0
14359,4,13650.0
3568,60,599.0
9628,52,431.0
7052,27,38100.0
14610,26,1374.0
5643,50,1527.0
9383,34,6000.0
14017,2,48990.0
10095,38,10150.0
12021,34,590.0
12989,11,17990.0
3523,50,1830.0
12244,60,5099.0
6549,26,12000.0
11558,60,698.0
16388,25,7990.0
1902,41,16990.0
15604,34,9000.0
13372,34,1900.0
2589,22,4999.0
1674,22,799.0
10635,50,1040.0
10782,57,50.0
7741,34,2350.0
11079,41,19990.0
10538,26,12990.0
14402,29,2190.0
9815,60,1055.0
16807,52,580.0
8073,53,2700.0
12119,41,8990.0
9142,60,892.0
15349,38,16200.0
13514,38,37200.0
8062,38,9130.0
16239,11,8990.0
6346,52,394.0
10088,38,39630.0
5327,36,59990.0
6105,41,3750.0
3171,41,490.0
4039,41,750.0
288,34,334800.0
10663,50,3407.0
13731,47,3890.0
17005,34,1490.0
13107,34,5000.0
15649,60,1549.0
8346,5,590.0
12337,41,18990.0
3644,41,16990.0
3298,34,3390.0
14373,41,6990.0
12001,16,2990.0
7738,38,8500.0
10478,34,2300.0
3547,34,3690.0
11029,26,35168.0
5798,38,9400.0
11578,50,3500.0
3637,38,5950.0
2553,25,12490.0
3826,50,200.0
17255,38,715.0
4220,22,1127.0
641,60,879.0
14548,38,3510.0
11656,34,1690.0
15569,26,490.0
2024,22,1199.0
11210,44,6990.0
12538,38,28500.0
8641,29,2631.0
10812,34,4830.0
14757,34,2799.0
10551,38,3800.0
5047,38,780.0
14982,22,1949.0
2957,27,6480.0
10501,50,7450.0
13286,22,1899.0
10334,27,3500.0
13096,38,6000.0
12997,5,4790.0
2319,11,7990.0
13814,44,28490.0
9508,41,1700.0
5104,44,6990.0
7882,34,3600.0
6691,60,4549.0
2283,38,308.0
14754,38,13180.0
12484,29,3990.0
9874,50,348.0
16444,11,240000.0
8301,47,1709.0
15937,38,4170.0
3920,60,1681.0
15160,27,16990.0
16835,29,2065.0
2449,34,4430.0
6894,50,1580.0
12950,41,360.0
6403,34,5510.0
3588,11,5090.0
16873,34,4550.0
3112,29,4790.0
17167,60,3299.0
11483,34,19800.0
10768,34,1.0
4656,60,839.0
10096,22,3843.0
12660,4,14270.0
1272,38,6800.0
13332,22,2609.0
14450,34,11760.0
2173,22,1999.0
6301,34,5690.0
2810,41,6990.0
5174,41,650.0
5904,41,6990.0
3728,4,4600.0
4633,22,4200.0
803,11,9000.0
1289,22,1050.0
4379,47,308.0
1590,34,3410.0
5674,5,7188.0
3018,34,3910.0
13297,60,671.0
16926,50,75.0
16591,22,2199.0
6710,34,2900.0
7864,29,994.0
12939,34,9770.0
14545,22,13990.0
1954,57,140.0
6385,26,990.0
1074,38,9452.0
704,60,1359.0
11969,29,3690.0
14140,51,11590.0
8252,9,780.0
5253,27,87300.0
16330,4,12790.0
16776,60,583.0
662,44,6490.0
14745,50,2270.0
6362,26,6507.0
10111,38,6550.0
1066,11,76990.0
12683,2,44990.0
3896,38,8750.0
12732,52,318.0
6226,38,13990.0
2620,22,6559.0
9603,26,18990.0
15868,34,4970.0
5579,34,4810.0
4969,4,8950.0
5497,38,4026.0
3202,57,252.0
897,47,4067.0
5678,52,316.0
13191,34,735.0
14065,34,4800.0
3926,60,878.0
5714,27,3700.0
11704,34,3430.0
8146,60,4699.0
5966,60,671.0
16020,22,4000.0
11765,47,1041.0
9824,34,1690.0
14303,36,75990.0
15908,60,839.0
1684,22,1999.0
4294,44,37990.0
2429,27,550.0
9843,38,4800.0
4110,38,6160.0
3360,52,701.0
2084,29,3788.0
5062,29,4990.0
11002,36,104990.0
8457,22,1425.0
8963,38,9970.0
11462,57,614.0
11046,41,990.0
14749,41,10990.0
1750,60,1552.0
8658,60,1597.0
16341,38,4982.0
15108,29,469.0
10471,60,5999.0
13216,38,4982.0
13441,60,1359.0
200,38,3790.0
2242,50,545.0
420,38,22700.0
9092,47,36699.0
10548,34,2567.0
3675,11,8390.0
2007,25,34400.0
4955,50,1820.0
12112,47,668.0
10707,29,1150.0
15238,38,26900.0
2459,9,990.0
4013,53,98124.0
239,22,540.0
824,47,1550.0
3225,38,5400.0
281,60,599.0
1457,38,20630.0
12081,34,1490.0
7820,38,6990.0
9045,50,8290.0
11691,57,62.0
6620,53,5900.0
9844,22,1490.0
1841,4,10790.0
14671,46,2358.0
2380,25,9490.0
1558,34,3390.0
8814,27,6000.0
12425,57,174.0
8664,38,2100.0
2714,38,800.0
6330,27,29990.0
2179,38,34605.0
8492,27,9320.0
17213,34,6390.0
16748,38,5050.0
15165,29,1024.0
6917,46,229.0
260,50,16900.0
7784,27,2503.0
6903,22,2974.0
2991,50,2268.0
17399,22,15014.0
8345,60,627.0
10974,22,2800.0
5254,34,8750.0
3763,38,13920.0
10630,38,23770.0
5667,22,1949.0
9599,29,4464.0
3435,34,7700.0
6951,38,3890.0
8076,37,18000.0
15735,41,8990.0
219,34,4850.0
14595,50,550.0
2353,22,3999.0
15185,60,4399.0
827,22,5499.0
3806,38,2127.0
16495,38,3690.0
2214,47,859.0
194,16,6790.0
11563,22,5000.0
14527,13,500.0
8122,22,18990.0
9157,22,2159.0
3506,60,2357.0
14221,38,14000.0
16242,50,47000.0
8852,50,421.0
318,34,3800.0
15008,22,849.0
1748,34,0.0
14061,22,12990.0
7098,41,7990.0
13371,41,16790.0
15234,29,350.0
14544,38,10600.0
17480,52,382.0
12706,22,1090.0
9131,60,1317.0
8018,60,3110.0
16736,50,13000.0
15705,60,1678.0
10879,34,1.0
1543,60,3499.0
16062,34,11100.0
8513,38,4900.0
14509,41,690.0
7991,34,3500.0
7585,50,3090.0
1979,38,4750.0
4849,26,19390.0
7128,37,15000.0
11295,52,353.0
3394,38,2492.0
10298,34,5810.0
4824,27,27590.0
13773,57,74.0
13740,38,7200.0
6568,38,5400.0
249,11,33990.0
5173,50,47216.0
13459,47,1270.0
6223,60,488.0
15729,57,41.0
1757,26,99990.0
244,4,39450.0
3040,60,1165.0
16047,41,1290.0
12656,47,780.0
7619,22,5690.0
3011,50,3119.0
8804,60,1399.0
10990,2,62563.0
3138,60,1248.0
6128,51,5990.0
264,34,3960.0
6107,22,92.0
4431,38,99000.0
15924,38,600.0
4334,50,68929.0
14504,9,550.0
17085,34,75.0
17388,5,2712.0
15060,22,18990.0
3646,50,82281.0
16009,22,2799.0
10784,37,35000.0
11437,38,10000.0
6995,41,2890.0
4466,34,3860.0
11738,22,2249.0
11531,41,3490.0
8120,35,4290.0
9256,38,1249.0
1260,60,991.0
4145,38,18070.0
4297,22,1949.0
7073,41,15500.0
11905,60,3599.0
8417,5,670.0
1602,38,6200.0
6280,52,1057.0
6004,34,10800.0
9036,22,5949.0
5755,34,6500.0
8660,22,2399.0
4796,27,21990.0
3242,25,14990.0
12753,51,4790.0
2461,47,2290.0
15471,25,10650.0
7764,34,1590.0
11714,34,11731.0
15561,27,7950.0
14024,34,14500.0
1976,22,977.0
15153,34,890.0
10064,60,1499.0
418,26,24500.0
7653,34,31000.0
11386,27,18790.0
10301,22,1039.0
13983,27,2990.0
16055,38,11350.0
13314,29,1950.0
8473,41,9990.0
3834,22,1912.0
16792,38,17400.0
1006,22,2190.0
574,60,4842.0
16899,38,16700.0
14976,38,997.0
282,25,18990.0
16804,4,19992.0
6071,34,4490.0
7315,13,990.0
8240,38,1358.0
5187,38,10500.0
15560,38,10000.0
13584,38,20836.0
120,38,19410.0
17433,41,6990.0
12838,2,10500.0
10624,34,4820.0
7028,41,150.0
1022,60,1099.0
1974,34,3800.0
10190,22,6290.0
14214,27,23490.0
16314,22,1274.0
6816,60,1399.0
616,11,5000.0
8944,27,3600.0
16964,60,1099.0
2151,38,16350.0
2599,38,5000.0
11622,22,2900.0
8759,37,25000.0
13861,2,22523.0
5261,34,3000.0
1703,22,967.0
7089,41,690.0
15898,22,1099.0
15273,52,810.0
7687,47,941.0
7977,52,312.0
1017,41,5049.0
5115,50,1630.0
630,35,6250.0
6126,34,3790.0
708,38,3950.0
8839,38,17990.0
16329,16,4587.0
2025,47,3990.0
17446,52,654.0
11047,27,7025.0
4712,38,9159.0
15503,50,10036.0
12930,60,590.0
10347,60,2999.0
14956,50,824.0
14547,22,5799.0
12755,60,909.0
13728,44,24990.0
9235,22,6299.0
17087,50,60.0
5424,9,780.0
10310,41,230.0
8113,34,1090.0
11344,51,2450.0
1738,27,8750.0
4413,50,119847.0
10755,4,7550.0
16110,50,6020.0
3002,60,1099.0
14401,50,3950.0
9286,22,5900.0
1855,41,6490.0
7165,25,7190.0
13023,38,4170.0
16524,60,2999.0
12518,34,9130.0
3966,38,6800.0
13970,9,1790.0
1753,34,1.0
9964,47,9390.0
17353,34,4840.0
4194,22,3000.0
5000,34,4810.0
11401,34,2900.0
6150,22,155.0
13702,34,2750.0
5,47,5842.0
7296,50,11939.0
17172,60,1699.0
2671,38,26510.0
9254,34,3900.0
9718,47,650.0
4277,41,13990.0
4815,38,3210.0
3875,51,1990.0
14306,2,18990.0
3943,41,4450.0
2899,41,1190.0
9592,27,27599.0
5807,16,6290.0
5356,41,3990.0
13892,22,4399.0
15555,34,1290.0
4942,60,747.0
6449,22,1650.0
7292,60,2749.0
5399,38,19200.0
9876,60,5599.0
11380,38,193800.0
10396,27,22190.0
11165,50,200.0
1745,41,5990.0
12416,34,9000.0
7419,38,4850.0
14440,34,4930.0
2813,22,2490.0
4329,22,849.0
4767,4,16400.0
5222,38,1098.0
9752,9,299.0
13429,60,1039.0
9595,13,2290.0
16912,38,1150.0
571,60,1190.0
11150,22,990.0
15948,26,5005.0
3544,50,3176.0
14804,5,6641.0
10387,60,2639.0
10384,34,17400.0
15993,22,89900.0
6998,41,5000.0
3278,27,17430.0
11721,50,41690.0
2204,38,12650.0
3929,38,5190.0
1316,22,2079.0
15191,34,620.0
2575,36,91800.0
11654,34,2000.0
7729,22,3000.0
3406,22,2399.0
4943,34,7720.0
11032,60,447.0
12399,22,4490.0
12040,25,3590.0
11076,38,7050.0
16333,60,976.0
10885,41,74990.0
8023,60,629.0
13204,60,2899.0
13069,38,119000.0
7493,50,4772.0
2191,38,47600.0
11352,25,18990.0
17444,38,15500.0
1870,60,1649.0
15433,41,4690.0
10302,22,6650.0
1994,50,110.0
14876,38,18400.0
298,29,1200.0
11223,34,3840.0
7007,27,41990.0
16836,27,4999.0
13921,26,60060.0
9897,47,7018.0
10071,50,8690.0
7301,34,1290.0
8946,29,130.0
10308,27,15490.0
4887,60,1039.0
16083,38,2000.0
13155,41,630.0
4557,50,45839.0
3444,34,4780.0
9194,50,6990.0
16254,60,1099.0
14904,50,54503.0
15001,22,1199.0
6891,52,734.0
8767,41,14990.0
9462,22,1317.0
8381,38,4950.0
5709,22,4440.0
15859,60,729.0
7368,38,59900.0
369,60,914.0
7732,26,12949.0
9241,50,1290.0
8178,13,12990.0
17156,50,579.0
14259,57,109.0
12524,41,7490.0
15621,38,3690.0
3551,38,18000.0
14762,22,1359.0
10337,26,14700.0
11168,53,3499.0
7227,47,2190.0
17175,22,4149.0
15990,22,2990.0
7494,27,2800.0
11664,5,9980.0
9664,34,2000.0
7143,60,1649.0
1609,22,2249.0
15673,22,5690.0
5715,60,1919.0
8755,60,1439.0
